,ID,uf,m2_const,sup_terreno,dormitorios,baños,estacionamientos,bodegas,d_casa,d_proyecto,COMUNA,longitud,latitud
276,277,9453.0,450.0,450.0,10,6,2,0,1,0,13106,-70.6953154,-33.4588333
277,278,4681.678172,139.0,350.0,5,3,1,2,1,0,13106,-70.695883,-33.4574955
278,279,29000.0,400.0,1000.0,5,5,4,1,1,0,13106,-70.6941112,-33.4596643
279,280,7850.0,383.0,383.0,3,3,2,0,1,0,13106,-70.69648,-33.458061
280,281,9040.481987,112.0,286.0,5,2,3,0,1,0,13106,-70.6937878,-33.4539294
281,282,3300.0,62.0,200.0,2,1,0,0,1,0,13106,-70.697866,-33.4494302
282,283,2450.0,45.0,45.0,2,1,0,0,1,0,13106,-70.6927548,-33.4531615
283,284,5800.0,100.0,215.0,2,1,0,0,1,0,13106,-70.6933594,-33.4577446
284,285,4843.11535,153.0,153.0,3,2,0,0,1,0,13106,-70.6930726,-33.4555226
285,286,2250.0,51.0,60.0,2,1,0,0,1,0,13106,-70.6995238,-33.4515093
286,287,5004.552528,114.0,219.0,4,2,4,0,1,0,13106,-70.7035599,-33.4526634
287,288,6457.487133,100.0,341.0,6,2,3,0,1,0,13106,-70.7011719,-33.4498749
288,289,6300.0,202.0,226.0,5,3,2,0,1,0,13106,-70.699391,-33.4620453
289,290,5327.426885,132.0,297.0,8,3,0,0,1,0,13106,-70.701455,-33.4512084
290,291,5488.864063,82.0,130.0,5,2,2,0,1,0,13106,-70.6969741,-33.4570628
291,292,5004.552528,120.0,120.0,5,2,3,1,1,0,13106,-70.6978118,-33.4612768
292,293,4520.240993,140.0,345.0,3,1,2,0,1,0,13106,-70.7039642,-33.4496803
293,294,5950.0,110.0,169.0,2,1,2,0,1,0,13106,-70.6990051,-33.4590759
294,295,7748.98456,130.0,150.0,3,2,1,0,1,0,13106,-70.6990051,-33.4590759
295,296,4520.240993,156.0,304.0,3,1,2,0,1,0,13106,-70.7039534,-33.4496706
296,297,4843.11535,160.0,160.0,4,2,2,0,1,0,13106,-70.7103095,-33.4624099
297,298,4035.929458,95.0,184.36,3,1,0,0,1,0,13106,-70.705925,-33.4604073
298,299,5004.552528,155.0,155.0,3,2,3,1,1,0,13106,-70.7034884,-33.4560283
299,300,3995.0,85.0,150.0,3,2,1,1,1,0,13106,-70.7096891,-33.4586388
300,301,5808.509677,98.93,350.0,3,2,3,0,1,0,13106,-70.7040253,-33.464016
301,302,5004.552528,70.0,70.0,3,1,2,0,1,0,13106,-70.7063254,-33.4574571
302,303,3874.49228,94.5,112.0,4,1,0,0,1,0,13106,-70.7109985,-33.4634247
303,304,4907.690221,100.0,155.0,3,1,1,2,1,0,13106,-70.703408,-33.4566574
304,305,3713.055102,89.0,189.0,4,1,1,0,1,0,13106,-70.7051239,-33.4519348
305,306,1450.0,23.0,23.0,1,1,0,0,1,0,13106,-70.7058574,-33.4539457
306,307,5165.989707,96.0,145.0,4,1,1,0,1,0,13106,-70.7054476,-33.4574293
307,308,4035.929458,75.0,140.0,5,3,1,0,1,0,13106,-70.7118843,-33.4589862
308,309,3551.617923,66.0,162.0,3,1,2,0,1,0,13106,-70.7052701,-33.4646513
309,310,8394.410399,230.0,358.0,6,3,4,0,1,0,13106,-70.7043843,-33.4546256
310,311,5618.013806,110.0,200.0,4,2,3,0,1,0,13106,-70.7107192,-33.4625553
311,312,6457.487133,110.0,250.0,4,2,5,0,1,0,13106,-70.7081127,-33.464212
312,313,3925.0,63.0,170.0,3,1,1,0,1,0,13106,-70.7043304,-33.451889
313,314,4843.11535,75.0,218.0,4,2,1,1,1,0,13106,-70.7070124,-33.4607636
314,315,4197.366637,100.0,169.0,5,2,1,1,1,0,13106,-70.7050799,-33.4491442
315,316,1850.0,35.0,35.0,1,1,0,0,1,0,13106,-70.688829,-33.4558876
316,317,10500.0,150.0,270.0,5,2,1,1,1,0,13106,-70.6846553,-33.4508927
317,318,11500.0,170.0,277.0,5,2,1,1,1,0,13106,-70.6881262,-33.4543722
318,319,4197.366637,92.0,155.0,3,1,0,0,1,0,13106,-70.688092,-33.4520434
319,320,8500.0,201.0,246.0,6,3,0,0,1,0,13106,-70.6840161,-33.4509639
320,321,12269.22555,150.0,176.0,1,3,0,0,1,0,13106,-70.6829453,-33.4529724
321,322,8000.0,130.0,130.0,4,3,1,0,1,0,13106,-70.6829903,-33.4530716
322,323,8900.0,367.0,400.0,3,3,4,3,1,0,13106,-70.6846682,-33.4680362
323,324,11330.0,122.0,340.0,6,2,2,0,1,0,13106,-70.6853452,-33.4609548
324,325,2195.545625,107.0,107.0,5,2,0,0,1,0,13106,-70.689011,-33.468458
325,326,3228.743567,140.0,180.0,4,1,3,0,1,0,13106,-70.7017059,-33.4670715
326,327,3200.0,120.0,200.0,4,2,0,0,1,0,13106,-70.69298,-33.47044
327,328,2860.0,126.0,126.0,3,2,0,0,1,0,13106,-70.6975356,-33.4634922
328,329,2980.0,49.4,160.0,2,1,1,0,1,0,13106,-70.6985321,-33.4685745
329,330,3067.306388,77.0,161.0,3,2,0,0,1,0,13106,-70.7019882,-33.4712448
330,331,2260.120497,120.0,162.0,3,1,1,0,1,0,13106,-70.6992458,-33.4786715
331,332,1937.24614,130.5,150.0,10,3,0,0,1,0,13106,-70.7004195,-33.4768904
332,333,1937.24614,33.0,47.0,2,1,1,0,1,0,13106,-70.6919403,-33.4610138
333,334,2200.0,108.0,157.0,4,3,2,0,1,0,13106,-70.6951301,-33.4774153
334,335,4197.366637,112.0,138.0,4,1,0,0,1,0,13106,-70.6970139,-33.4631653
335,336,3228.743567,131.0,156.0,6,2,0,0,1,0,13106,-70.7001785,-33.4672472
336,337,4035.929458,170.0,200.0,3,1,2,0,1,0,13106,-70.7016296,-33.4716568
337,338,8071.858917,170.0,180.0,5,2,2,0,1,0,13106,-70.697114,-33.463441
338,339,4520.240993,159.0,162.0,5,2,2,0,1,0,13106,-70.7025139,-33.4733082
339,340,2900.0,57.68,88.4,2,1,0,0,1,0,13106,-70.686789,-33.4600183
340,341,4990.0,131.0,213.0,3,1,1,0,1,0,13106,-70.6989428,-33.4654047
341,342,5000.0,200.0,230.0,5,2,3,0,1,0,13106,-70.6854858,-33.4637489
342,343,9300.0,172.0,343.0,4,3,1,0,1,0,13106,-70.6880591,-33.4587674
343,344,11603.0,160.0,343.0,5,3,0,0,1,0,13106,-70.687912,-33.4585457
344,345,7860.0,170.0,200.0,5,2,0,0,1,0,13106,-70.6970665,-33.4634151
345,346,3980.0,64.0,167.0,3,1,4,0,1,0,13106,-70.6986557,-33.4706956
346,347,14529.34605,258.0,308.0,4,2,0,0,1,0,13106,-70.6822446,-33.4570796
347,348,5600.0,142.89,332.0,6,2,0,0,1,0,13106,-70.6921128,-33.4594447
348,349,3874.49228,140.0,200.0,4,2,2,0,1,0,13106,-70.7009659,-33.474514
349,350,8394.733273,86.0,510.0,3,2,0,0,1,0,13106,-70.686728,-33.4607185
350,351,4358.803815,78.0,140.0,3,1,1,0,1,0,13106,-70.68638609999999,-33.4604149
351,352,3450.0,90.0,220.0,4,1,2,0,1,0,13106,-70.7017692,-33.4712571
352,353,2905.86921,63.0,131.0,3,2,1,0,1,0,13106,-70.6989288,-33.4665146
353,354,3131.88126,120.0,200.0,4,2,0,0,1,0,13106,-70.6949067,-33.4729137
354,355,2970.444081,94.0,130.0,3,2,0,0,1,0,13106,-70.7003231,-33.4672364
355,356,4520.240993,110.0,160.0,3,1,1,1,1,0,13106,-70.700447,-33.4634076
356,357,3251.0,180.0,200.0,6,1,1,1,1,0,13106,-70.6935732,-33.469853
357,358,4358.803815,63.0,151.0,3,2,1,0,1,0,13106,-70.7293067,-33.4655463
358,359,5900.0,103.0,130.0,5,3,2,0,1,0,13106,-70.7216415,-33.46101
359,360,5327.426885,100.0,120.0,5,3,2,0,1,0,13106,-70.7222595,-33.460598
360,361,3500.0,100.0,180.0,3,2,1,0,1,0,13106,-70.7307129,-33.4673653
361,362,4843.11535,72.0,186.0,3,1,2,0,1,0,13106,-70.7134073,-33.4629459
362,363,6002.234291,120.0,150.0,5,3,3,0,1,0,13106,-70.7251041,-33.46228
363,364,3390.180745,48.0,128.0,3,2,1,0,1,0,13106,-70.7239605,-33.471749
364,365,3111.0,108.0,128.0,2,1,0,0,1,0,13106,-70.7125279,-33.4615763
365,366,6296.049955,120.0,180.0,7,3,2,0,1,0,13106,-70.723671,-33.4628258
366,367,4349.117584,96.0,155.0,5,1,3,0,1,0,13106,-70.7131101,-33.4662872
367,368,4358.803815,78.0,182.0,3,2,2,0,1,0,13106,-70.7300857,-33.465734
368,369,3950.0,48.0,124.0,3,2,0,0,1,0,13106,-70.7224058,-33.4716628
369,370,5850.0,110.0,140.0,3,3,2,0,1,0,13106,-70.7233887,-33.4609413
370,371,3713.055102,97.0,124.0,4,1,1,0,1,0,13106,-70.7279274,-33.4706842
371,372,3228.743567,83.0,130.0,2,1,1,0,1,0,13106,-70.7234256,-33.4720572
372,373,4428.0,70.0,240.0,3,1,2,1,1,0,13106,-70.720287,-33.4694475
373,374,3874.49228,80.0,290.0,3,1,2,0,1,0,13106,-70.7201777,-33.4693758
374,375,5450.0,80.5,92.5,2,1,1,1,1,0,13106,-70.7116379,-33.4629289
375,376,6895.0,80.0,300.0,3,2,3,1,1,0,13106,-70.7209891,-33.4700562
376,377,4600.0,85.0,145.0,4,2,2,0,1,0,13106,-70.7292461,-33.4691911
377,378,6300.0,201.0,226.0,5,3,2,0,1,0,13106,-70.7093309,-33.4668116
378,379,4000.0,120.0,200.0,3,2,1,0,1,0,13106,-70.7090896,-33.4702602
379,380,2990.0,77.0,162.0,3,2,1,0,1,0,13106,-70.7041186,-33.4747626
380,381,2873.581774,54.0,180.0,5,2,0,0,1,0,13106,-70.7170226,-33.4728504
381,382,3930.0,125.0,162.0,3,2,3,0,1,0,13106,-70.705925,-33.46727
382,383,4810.827914,103.0,251.0,3,1,2,1,1,0,13106,-70.7086037,-33.4683656
383,384,4200.0,80.0,120.0,3,2,1,0,1,0,13106,-70.7090896,-33.4702602
384,385,4200.0,120.0,200.0,3,2,2,0,1,0,13106,-70.707997,-33.470292
385,386,3390.180745,100.0,180.0,5,2,2,0,1,0,13106,-70.7170334,-33.4770737
386,387,2970.444081,74.0,147.0,3,2,0,0,1,0,13106,-70.7039378,-33.4746773
387,388,3990.0,70.0,170.0,4,1,1,0,1,0,13106,-70.7072727,-33.4668408
388,389,4487.953558,103.0,252.0,3,1,2,0,1,0,13106,-70.7065551,-33.468236
389,390,5165.989707,61.0,200.0,2,1,3,0,1,0,13106,-70.7111934,-33.4684481
390,391,5004.552528,95.0,162.0,3,1,0,0,1,0,13106,-70.7051485,-33.4665099
391,392,5530.0,163.0,200.0,6,3,0,0,1,0,13106,-70.7095329,-33.4738738
392,393,4160.0,189.0,189.0,2,1,2,1,1,0,13106,-70.7086513,-33.4668722
9165,9166,8150.0,112.0,425.0,6,4,4,0,1,0,13106,-70.7313308,-33.4611559
11792,11793,1750.0,25.5,25.5,1,1,0,0,0,1,13106,-70.6921651,-33.4573081
11793,11794,2078.0,25.3,25.3,1,1,0,0,0,1,13106,-70.6954832,-33.4548073
11794,11795,2485.0,33.69,33.69,1,1,0,0,0,1,13106,-70.6945966,-33.4535338
11795,11796,2225.0,32.21,32.21,1,1,0,0,0,1,13106,-70.6928874,-33.4513526
11796,11797,1994.0,28.88,28.88,1,1,0,0,0,1,13106,-70.6943863,-33.455799
11797,11798,1948.0,25.2,25.2,1,1,0,0,0,1,13106,-70.6939762,-33.4569148
11798,11799,2075.0,29.27,29.27,1,1,0,0,0,1,13106,-70.695863,-33.4577358
11799,11800,1989.0,32.01,32.01,1,1,0,0,0,1,13106,-70.695357,-33.4584119
11800,11801,1949.0,31.56,31.56,1,1,0,0,0,1,13106,-70.695894,-33.4572481
11801,11802,1990.0,30.25,30.25,1,1,0,0,0,1,13106,-70.6913194,-33.456525
11802,11803,2700.0,47.0,47.0,2,2,0,1,0,0,13106,-70.6949624,-33.4514593
11803,11804,1300.0,22.0,22.0,1,1,0,0,0,0,13106,-70.6906441,-33.4570879
11804,11805,2400.0,58.0,58.0,3,2,0,0,0,0,13106,-70.6956357,-33.456154
11805,11806,2290.0,45.0,45.0,2,1,1,1,0,0,13106,-70.6938608,-33.4528165
11806,11807,1810.0,43.0,43.0,1,1,0,0,0,0,13106,-70.6943114,-33.4528856
11807,11808,1480.0,22.0,22.0,1,1,0,0,0,0,13106,-70.6948337,-33.4514417
11808,11809,1270.0,22.4,22.4,1,1,0,0,0,0,13106,-70.6915183,-33.4561218
11809,11810,1550.0,32.0,32.0,1,1,0,0,0,0,13106,-70.69074,-33.457107
11810,11811,2753.601663,66.04,66.04,4,2,0,0,0,0,13106,-70.697984,-33.45039
11811,11812,1390.0,21.0,21.0,1,1,0,0,0,0,13106,-70.6937589,-33.4577767
11812,11813,2600.0,47.0,47.0,2,1,1,0,0,0,13106,-70.691888,-33.4571924
11813,11814,2250.0,34.18,34.18,1,1,0,0,0,0,13106,-70.6927482,-33.4531167
11814,11815,1743.198652,30.0,30.0,1,1,0,0,0,0,13106,-70.6950186,-33.4539517
11815,11816,2400.0,49.0,49.0,2,2,1,0,0,0,13106,-70.6914927,-33.4553349
11816,11817,2034.108447,43.0,43.0,2,1,0,0,0,0,13106,-70.6949088,-33.4514593
11817,11818,1598.228066,30.0,30.0,1,1,0,0,0,0,13106,-70.6914927,-33.4553349
11818,11819,2550.0,55.0,55.0,2,2,1,0,0,0,13106,-70.691752,-33.4550495
11819,11820,1775.808962,35.0,35.0,1,1,0,0,0,0,13106,-70.691449,-33.4543564
11820,11821,2260.120497,49.0,49.0,2,1,0,0,0,0,13106,-70.6915183,-33.4561218
11821,11822,1600.0,21.0,21.0,1,1,0,0,0,0,13106,-70.6943207,-33.4512444
11822,11823,2390.0,70.0,70.0,3,1,0,0,0,0,13106,-70.6937589,-33.4577767
11823,11824,2450.0,50.0,50.0,2,1,0,0,0,0,13106,-70.691752,-33.4550495
11824,11825,1678.946655,20.0,20.0,1,1,0,0,0,0,13106,-70.6905386,-33.4571688
11825,11826,2300.0,45.0,45.0,2,2,0,0,0,0,13106,-70.691788,-33.455441
11826,11827,2600.0,50.0,50.0,2,2,0,0,0,0,13106,-70.69368,-33.453178
11827,11828,2100.0,37.0,37.0,1,1,0,0,0,0,13106,-70.6967163,-33.451725
11828,11829,1800.0,23.0,23.0,1,1,1,1,0,0,13106,-70.6914573,-33.4560279
11829,11830,590.0,26.0,26.0,1,1,0,0,0,0,13106,-70.6943,-33.45123
11830,11831,2000.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6940516,-33.4571713
11831,11832,1800.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6912702,-33.4573914
11832,11833,2611.0,34.69,34.69,1,1,0,0,0,0,13106,-70.6942486,-33.4520826
11833,11834,1863.0,30.0,30.0,1,1,0,0,0,0,13106,-70.6977108,-33.4498531
11834,11835,2120.0,40.0,40.0,2,1,0,0,0,0,13106,-70.6977752,-33.4502617
11835,11836,1699.0,29.0,29.0,1,1,0,0,0,0,13106,-70.692245,-33.457367
11836,11837,2400.0,52.0,52.0,2,2,1,0,0,0,13106,-70.6914469,-33.4552969
11837,11838,1890.0,33.0,33.0,1,1,0,1,0,0,13106,-70.6955704,-33.4534961
11838,11839,1790.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6918022,-33.457622
11839,11840,2100.0,40.0,40.0,2,1,0,0,0,0,13106,-70.6977809,-33.450314
11840,11841,2421.557675,50.0,50.0,2,2,1,0,0,0,13106,-70.691752,-33.4550495
11841,11842,1700.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6906844,-33.4572695
11842,11843,1830.0,30.0,30.0,1,1,0,0,0,0,13106,-70.6977752,-33.4502617
11843,11844,3100.0,94.0,94.0,2,2,1,0,0,0,13106,-70.6916834,-33.455454
11844,11845,2400.0,40.0,40.0,2,1,0,0,0,0,13106,-70.696905,-33.4540496
11845,11846,2100.0,31.0,31.0,1,1,1,1,0,0,13106,-70.6915183,-33.4561218
11846,11847,1420.0,28.0,28.0,1,1,0,0,0,0,13106,-70.695916,-33.4538251
11847,11848,1890.0,39.0,39.0,2,1,0,0,0,0,13106,-70.695733,-33.45377
11848,11849,2582.994853,54.0,54.0,2,1,0,1,0,0,13106,-70.6918022,-33.457622
11849,11850,2450.0,48.0,48.0,2,1,1,0,0,0,13106,-70.6970987,-33.4549921
11850,11851,2300.0,55.0,55.0,2,1,1,0,0,0,13106,-70.6906441,-33.4570879
11851,11852,2180.0,37.0,37.0,1,1,0,0,0,0,13106,-70.6957156,-33.4575394
11852,11853,2570.0,50.0,50.0,2,2,1,1,0,0,13106,-70.69491,-33.45139
11853,11854,1690.0,29.0,29.0,1,1,0,0,0,0,13106,-70.695916,-33.4538251
11854,11855,1849.0,36.0,36.0,1,1,1,0,0,0,13106,-70.6963791,-33.4532398
11855,11856,1650.0,30.0,30.0,1,1,0,0,0,0,13106,-70.6914388,-33.4559274
11856,11857,1670.0,30.0,30.0,1,1,0,0,0,0,13106,-70.6906844,-33.4572695
11857,11858,1850.0,43.0,43.0,2,1,0,0,0,0,13106,-70.693486,-33.451883
11858,11859,2550.0,42.0,42.0,2,1,1,0,0,0,13106,-70.6906844,-33.4572695
11859,11860,2400.0,38.0,38.0,1,1,1,1,0,0,13106,-70.6906844,-33.4572695
11860,11861,1850.0,39.0,39.0,2,1,0,0,0,0,13106,-70.693486,-33.451883
11861,11862,1800.0,30.0,30.0,1,1,0,0,0,0,13106,-70.6977809,-33.450314
11862,11863,1500.0,25.0,25.0,1,1,1,0,0,0,13106,-70.6977809,-33.450314
11863,11864,2350.0,42.0,42.0,2,1,0,0,0,0,13106,-70.6906844,-33.4572695
11864,11865,2200.0,38.5,38.5,1,1,0,0,0,0,13106,-70.6918022,-33.457622
11865,11866,2550.707418,55.0,55.0,2,1,0,0,0,0,13106,-70.6970987,-33.4549921
11866,11867,1890.0,30.0,30.0,1,1,0,0,0,0,13106,-70.6977809,-33.450314
11867,11868,1450.0,20.0,20.0,1,1,0,0,0,0,13106,-70.6906844,-33.4572695
11868,11869,1900.0,36.0,36.0,1,1,0,0,0,0,13106,-70.6963791,-33.4532398
11869,11870,1855.0,33.09,33.09,1,1,0,0,0,0,13106,-70.6956024,-33.453392
11870,11871,2200.0,28.0,28.0,1,1,0,0,0,0,13106,-70.6943268,-33.4512356
11871,11872,2100.0,32.0,32.0,1,1,1,1,0,0,13106,-70.6906844,-33.4572695
11872,11873,2550.0,58.0,58.0,3,2,0,0,0,0,13106,-70.6955686,-33.4561752
11873,11874,1850.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6955719,-33.453495
11874,11875,1690.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6955719,-33.453495
11875,11876,2200.0,31.1,31.1,1,1,0,0,0,0,13106,-70.6969004,-33.4540468
11876,11877,3200.0,66.0,66.0,3,2,1,0,0,0,13106,-70.69584,-33.4573
11877,11878,2600.0,57.1,57.1,3,2,0,0,0,0,13106,-70.696167,-33.4560471
11878,11879,1900.0,25.0,25.0,1,1,0,0,0,0,13106,-70.6977809,-33.450314
11879,11880,2635.0,62.0,62.0,3,1,0,0,0,0,13106,-70.6940308,-33.455368
11880,11881,1320.0,29.0,29.0,1,1,0,0,0,0,13106,-70.6906844,-33.4572695
11881,11882,2390.0,50.0,50.0,2,1,0,0,0,0,13106,-70.6928086,-33.4544677
11882,11883,1580.0,32.0,32.0,1,1,0,0,0,0,13106,-70.6979971,-33.4499878
11883,11884,1350.0,24.0,24.0,1,1,0,1,0,0,13106,-70.6981765,-33.4499638
11884,11885,1720.0,30.0,30.0,1,1,0,0,0,0,13106,-70.6976242,-33.4498901
11885,11886,2900.0,47.0,47.0,2,2,1,1,0,0,13106,-70.6946647,-33.4539172
11886,11887,2518.419982,52.0,52.0,2,2,1,0,0,0,13106,-70.6916896,-33.4548433
11887,11888,2690.0,66.0,66.0,3,2,0,0,0,0,13106,-70.6930039,-33.4529539
11888,11889,1450.0,32.0,32.0,1,1,0,0,0,0,13106,-70.6915663,-33.4572561
11889,11890,3170.0,69.0,69.0,3,2,0,0,0,0,13106,-70.692285,-33.4575862
11890,11891,1370.0,21.0,21.0,1,1,0,0,0,0,13106,-70.6906844,-33.4572695
11891,11892,1390.0,28.0,28.0,1,1,0,0,0,0,13106,-70.6958215,-33.4539085
11892,11893,2200.0,40.2,40.2,2,1,0,0,0,0,13106,-70.6905518,-33.4572563
11893,11894,3350.0,66.0,66.0,3,2,1,0,0,0,13106,-70.69584,-33.4573
11894,11895,3170.0,62.0,62.0,3,2,1,0,0,0,13106,-70.695894,-33.4572481
11895,11896,24525.0,42.0,42.0,1,1,6,2,0,0,13106,-70.6919179,-33.4523463
11896,11897,2356.982804,50.0,50.0,2,2,0,0,0,0,13106,-70.6915435,-33.455091
11897,11898,2356.982804,46.0,46.0,2,2,1,0,0,0,13106,-70.6914444,-33.4552956
11898,11899,1899.0,29.0,29.0,1,1,0,0,0,0,13106,-70.6977809,-33.450314
11899,11900,2400.0,43.0,43.0,2,1,1,0,0,0,13106,-70.6960438,-33.453842
11900,11901,1813.0,29.0,29.0,1,1,0,0,0,0,13106,-70.6977809,-33.450314
11901,11902,2415.0,39.23,39.23,1,1,0,0,0,0,13106,-70.6945953,-33.4535332
11902,11903,2147.114472,50.0,50.0,2,2,0,0,0,0,13106,-70.6915435,-33.455091
11903,11904,1280.0,21.0,21.0,1,1,0,0,0,0,13106,-70.6971274,-33.4535734
11904,11905,1990.0,37.6,37.6,2,1,1,0,0,0,13106,-70.6959152,-33.4538269
11905,11906,2260.120497,50.0,50.0,2,2,0,0,0,0,13106,-70.6915435,-33.455091
11906,11907,2400.0,37.0,37.0,1,1,0,0,0,0,13106,-70.696785,-33.4517517
11907,11908,1700.0,32.0,32.0,1,1,0,0,0,0,13106,-70.6906815,-33.4572678
11908,11909,1300.0,21.6,21.6,1,1,0,0,0,0,13106,-70.6906815,-33.4572678
11909,11910,2518.419982,50.0,50.0,2,2,1,0,0,0,13106,-70.691752,-33.4550495
